Subject,Threshold,Metric,Network,ExpMin,RefMin,Value
PFM3T7T01,0.99,TN_cort,DAN,45,70,51841.0
PFM3T7T01,0.99,TN_cort,DAN,5,70,52048.0
PFM3T7T01,0.99,TN_cort,DAN,50,70,51865.0
PFM3T7T01,0.99,TN_cort,DAN,55,70,51831.0
PFM3T7T01,0.99,TN_cort,DAN,60,70,51809.0
PFM3T7T01,0.99,TN_cort,DAN,65,70,51825.0
PFM3T7T01,0.99,TN_cort,DAN,70,70,51837.0
PFM3T7T01,0.99,TN_cort,DMN,10,70,50708.0
PFM3T7T01,0.99,TN_cort,DMN,15,70,50738.0
PFM3T7T01,0.99,TN_cort,DMN,20,70,50764.0
PFM3T7T01,0.99,TN_cort,DMN,25,70,50863.0
PFM3T7T01,0.99,TN_cort,DMN,30,70,50854.0
PFM3T7T01,0.99,TN_cort,DMN,35,70,50837.0
PFM3T7T01,0.99,TN_cort,DMN,40,70,50865.0
PFM3T7T01,0.99,TN_cort,DMN,45,70,50900.0
PFM3T7T01,0.99,TN_cort,DMN,5,70,50875.0
PFM3T7T01,0.99,TN_cort,DMN,50,70,50902.0
PFM3T7T01,0.99,TN_cort,DMN,55,70,50873.0
PFM3T7T01,0.99,TN_cort,DMN,60,70,50903.0
PFM3T7T01,0.99,TN_cort,DMN,65,70,50889.0
PFM3T7T01,0.99,TN_cort,DMN,70,70,50913.0
PFM3T7T01,0.99,TN_cort,FP,10,70,51215.0
PFM3T7T01,0.99,TN_cort,FP,15,70,51534.0
PFM3T7T01,0.99,TN_cort,FP,20,70,51217.0
PFM3T7T01,0.99,TN_cort,FP,25,70,51159.0
PFM3T7T01,0.99,TN_cort,FP,30,70,50986.0
PFM3T7T01,0.99,TN_cort,FP,35,70,50865.0
PFM3T7T01,0.99,TN_cort,FP,40,70,51088.0
PFM3T7T01,0.99,TN_cort,FP,45,70,51016.0
PFM3T7T01,0.99,TN_cort,FP,5,70,50823.0
PFM3T7T01,0.99,TN_cort,FP,50,70,50804.0
PFM3T7T01,0.99,TN_cort,FP,55,70,51066.0
PFM3T7T01,0.99,TN_cort,FP,60,70,51167.0
PFM3T7T01,0.99,TN_cort,FP,65,70,51136.0
PFM3T7T01,0.99,TN_cort,FP,70,70,50926.0
PFM3T7T01,0.99,TN_cort,MTL,10,70,56117.0
PFM3T7T01,0.99,TN_cort,MTL,15,70,56116.0
PFM3T7T01,0.99,TN_cort,MTL,20,70,56069.0
PFM3T7T01,0.99,TN_cort,MTL,25,70,56050.0
PFM3T7T01,0.99,TN_cort,MTL,30,70,56017.0
PFM3T7T01,0.99,TN_cort,MTL,35,70,56020.0
PFM3T7T01,0.99,TN_cort,MTL,40,70,55995.0
PFM3T7T01,0.99,TN_cort,MTL,45,70,56011.0
PFM3T7T01,0.99,TN_cort,MTL,5,70,56135.0
PFM3T7T01,0.99,TN_cort,MTL,50,70,55925.0
PFM3T7T01,0.99,TN_cort,MTL,55,70,55910.0
PFM3T7T01,0.99,TN_cort,MTL,60,70,55889.0
PFM3T7T01,0.99,TN_cort,MTL,65,70,55976.0
PFM3T7T01,0.99,TN_cort,MTL,70,70,55970.0
PFM3T7T01,0.99,TN_cort,PMN,10,70,57443.0
PFM3T7T01,0.99,TN_cort,PMN,15,70,57524.0
PFM3T7T01,0.99,TN_cort,PMN,20,70,57486.0
PFM3T7T01,0.99,TN_cort,PMN,25,70,57413.0
PFM3T7T01,0.99,TN_cort,PMN,30,70,57438.0
PFM3T7T01,0.99,TN_cort,PMN,35,70,57489.0
PFM3T7T01,0.99,TN_cort,PMN,40,70,57461.0
PFM3T7T01,0.99,TN_cort,PMN,45,70,57488.0
PFM3T7T01,0.99,TN_cort,PMN,5,70,57320.0
PFM3T7T01,0.99,TN_cort,PMN,50,70,57486.0
PFM3T7T01,0.99,TN_cort,PMN,55,70,57459.0
PFM3T7T01,0.99,TN_cort,PMN,60,70,57444.0
PFM3T7T01,0.99,TN_cort,PMN,65,70,57357.0
PFM3T7T01,0.99,TN_cort,PMN,70,70,57248.0
PFM3T7T01,0.99,TN_cort,PON,10,70,57594.0
PFM3T7T01,0.99,TN_cort,PON,15,70,57508.0
PFM3T7T01,0.99,TN_cort,PON,20,70,57464.0
PFM3T7T01,0.99,TN_cort,PON,25,70,57420.0
PFM3T7T01,0.99,TN_cort,PON,30,70,57445.0
PFM3T7T01,0.99,TN_cort,PON,35,70,57450.0
PFM3T7T01,0.99,TN_cort,PON,40,70,57396.0
PFM3T7T01,0.99,TN_cort,PON,45,70,57369.0
PFM3T7T01,0.99,TN_cort,PON,5,70,57628.0
PFM3T7T01,0.99,TN_cort,PON,50,70,57389.0
PFM3T7T01,0.99,TN_cort,PON,55,70,57398.0
PFM3T7T01,0.99,TN_cort,PON,60,70,57380.0
PFM3T7T01,0.99,TN_cort,PON,65,70,57389.0
PFM3T7T01,0.99,TN_cort,PON,70,70,57420.0
PFM3T7T01,0.99,TN_cort,SCAN,10,70,57543.0
PFM3T7T01,0.99,TN_cort,SCAN,15,70,57507.0
PFM3T7T01,0.99,TN_cort,SCAN,20,70,57352.0
PFM3T7T01,0.99,TN_cort,SCAN,25,70,57321.0
PFM3T7T01,0.99,TN_cort,SCAN,30,70,57396.0
PFM3T7T01,0.99,TN_cort,SCAN,35,70,57404.0
PFM3T7T01,0.99,TN_cort,SCAN,40,70,57408.0
PFM3T7T01,0.99,TN_cort,SCAN,45,70,57399.0
PFM3T7T01,0.99,TN_cort,SCAN,5,70,57520.0
PFM3T7T01,0.99,TN_cort,SCAN,50,70,57411.0
PFM3T7T01,0.99,TN_cort,SCAN,55,70,57411.0
PFM3T7T01,0.99,TN_cort,SCAN,60,70,57411.0
PFM3T7T01,0.99,TN_cort,SCAN,65,70,57260.0
PFM3T7T01,0.99,TN_cort,SCAN,70,70,57156.0
PFM3T7T01,0.99,TN_cort,SMd,10,70,56412.0
PFM3T7T01,0.99,TN_cort,SMd,15,70,56398.0
PFM3T7T01,0.99,TN_cort,SMd,20,70,56387.0
PFM3T7T01,0.99,TN_cort,SMd,25,70,56333.0
PFM3T7T01,0.99,TN_cort,SMd,30,70,56298.0
PFM3T7T01,0.99,TN_cort,SMd,35,70,56284.0
PFM3T7T01,0.99,TN_cort,SMd,40,70,56269.0
PFM3T7T01,0.99,TN_cort,SMd,45,70,56252.0
PFM3T7T01,0.99,TN_cort,SMd,5,70,56412.0
PFM3T7T01,0.99,TN_cort,SMd,50,70,56282.0
PFM3T7T01,0.99,TN_cort,SMd,55,70,56259.0
PFM3T7T01,0.99,TN_cort,SMd,60,70,56244.0
PFM3T7T01,0.99,TN_cort,SMd,65,70,56271.0
PFM3T7T01,0.99,TN_cort,SMd,70,70,56289.0
PFM3T7T01,0.99,TN_cort,SMl,10,70,56954.0
PFM3T7T01,0.99,TN_cort,SMl,15,70,56945.0
PFM3T7T01,0.99,TN_cort,SMl,20,70,56713.0
PFM3T7T01,0.99,TN_cort,SMl,25,70,56867.0
PFM3T7T01,0.99,TN_cort,SMl,30,70,56896.0
PFM3T7T01,0.99,TN_cort,SMl,35,70,56885.0
PFM3T7T01,0.99,TN_cort,SMl,40,70,56906.0
PFM3T7T01,0.99,TN_cort,SMl,45,70,56872.0
PFM3T7T01,0.99,TN_cort,SMl,5,70,56990.0
PFM3T7T01,0.99,TN_cort,SMl,50,70,56846.0
PFM3T7T01,0.99,TN_cort,SMl,55,70,56862.0
PFM3T7T01,0.99,TN_cort,SMl,60,70,56846.0
PFM3T7T01,0.99,TN_cort,SMl,65,70,56618.0
PFM3T7T01,0.99,TN_cort,SMl,70,70,56405.0
PFM3T7T01,0.99,TN_cort,Sal,10,70,57682.0
PFM3T7T01,0.99,TN_cort,Sal,15,70,57621.0
PFM3T7T01,0.99,TN_cort,Sal,20,70,57499.0
PFM3T7T01,0.99,TN_cort,Sal,25,70,57691.0
PFM3T7T01,0.99,TN_cort,Sal,30,70,57696.0
PFM3T7T01,0.99,TN_cort,Sal,35,70,57737.0
PFM3T7T01,0.99,TN_cort,Sal,40,70,57698.0
PFM3T7T01,0.99,TN_cort,Sal,45,70,57692.0
PFM3T7T01,0.99,TN_cort,Sal,5,70,57700.0
PFM3T7T01,0.99,TN_cort,Sal,50,70,57670.0
PFM3T7T01,0.99,TN_cort,Sal,55,70,57609.0
PFM3T7T01,0.99,TN_cort,Sal,60,70,57569.0
PFM3T7T01,0.99,TN_cort,Sal,65,70,57546.0
PFM3T7T01,0.99,TN_cort,Sal,70,70,57556.0
PFM3T7T01,0.99,TN_cort,Tpole,10,70,58764.0
PFM3T7T01,0.99,TN_cort,Tpole,15,70,58754.0
PFM3T7T01,0.99,TN_cort,Tpole,20,70,58598.0
PFM3T7T01,0.99,TN_cort,Tpole,25,70,58718.0
PFM3T7T01,0.99,TN_cort,Tpole,30,70,58747.0
PFM3T7T01,0.99,TN_cort,Tpole,35,70,58707.0
PFM3T7T01,0.99,TN_cort,Tpole,40,70,58682.0
PFM3T7T01,0.99,TN_cort,Tpole,45,70,58693.0
PFM3T7T01,0.99,TN_cort,Tpole,5,70,58844.0
PFM3T7T01,0.99,TN_cort,Tpole,50,70,58713.0
PFM3T7T01,0.99,TN_cort,Tpole,55,70,58751.0
PFM3T7T01,0.99,TN_cort,Tpole,60,70,58736.0
PFM3T7T01,0.99,TN_cort,Tpole,65,70,58770.0
PFM3T7T01,0.99,TN_cort,Tpole,70,70,58768.0
PFM3T7T01,0.99,TN_cort,VAN,10,70,56926.0
PFM3T7T01,0.99,TN_cort,VAN,15,70,56919.0
PFM3T7T01,0.99,TN_cort,VAN,20,70,56925.0
PFM3T7T01,0.99,TN_cort,VAN,25,70,56916.0
PFM3T7T01,0.99,TN_cort,VAN,30,70,56913.0
PFM3T7T01,0.99,TN_cort,VAN,35,70,56916.0
PFM3T7T01,0.99,TN_cort,VAN,40,70,56886.0
PFM3T7T01,0.99,TN_cort,VAN,45,70,56903.0
PFM3T7T01,0.99,TN_cort,VAN,5,70,56858.0
PFM3T7T01,0.99,TN_cort,VAN,50,70,56896.0
PFM3T7T01,0.99,TN_cort,VAN,55,70,56884.0
PFM3T7T01,0.99,TN_cort,VAN,60,70,56912.0
PFM3T7T01,0.99,TN_cort,VAN,65,70,56874.0
PFM3T7T01,0.99,TN_cort,VAN,70,70,56888.0
PFM3T7T01,0.99,TN_cort,Vis,10,70,52117.0
PFM3T7T01,0.99,TN_cort,Vis,15,70,52100.0
PFM3T7T01,0.99,TN_cort,Vis,20,70,51974.0
PFM3T7T01,0.99,TN_cort,Vis,25,70,51892.0
PFM3T7T01,0.99,TN_cort,Vis,30,70,51771.0
PFM3T7T01,0.99,TN_cort,Vis,35,70,51818.0
PFM3T7T01,0.99,TN_cort,Vis,40,70,51803.0
PFM3T7T01,0.99,TN_cort,Vis,45,70,51826.0
PFM3T7T01,0.99,TN_cort,Vis,5,70,52145.0
PFM3T7T01,0.99,TN_cort,Vis,50,70,51838.0
PFM3T7T01,0.99,TN_cort,Vis,55,70,51814.0
PFM3T7T01,0.99,TN_cort,Vis,60,70,51868.0
PFM3T7T01,0.99,TN_cort,Vis,65,70,51994.0
PFM3T7T01,0.99,TN_cort,Vis,70,70,52041.0
PFM3T7T01,0.99,TPR_cort,Aud,10,70,0.153599358331662
PFM3T7T01,0.99,TPR_cort,Aud,15,70,0.237617806296371
PFM3T7T01,0.99,TPR_cort,Aud,20,70,0.269099659113696
PFM3T7T01,0.99,TPR_cort,Aud,25,70,0.242229797473431
PFM3T7T01,0.99,TPR_cort,Aud,30,70,0.282534589933828
PFM3T7T01,0.99,TPR_cort,Aud,35,70,0.315620613595348
PFM3T7T01,0.99,TPR_cort,Aud,40,70,0.37317024263084
PFM3T7T01,0.99,TPR_cort,Aud,45,70,0.389211951072789
PFM3T7T01,0.99,TPR_cort,Aud,5,70,0.029276117906557
PFM3T7T01,0.99,TPR_cort,Aud,50,70,0.423300581511931
PFM3T7T01,0.99,TPR_cort,Aud,55,70,0.395027070382996
PFM3T7T01,0.99,TPR_cort,Aud,60,70,0.39843593342691
PFM3T7T01,0.99,TPR_cort,Aud,65,70,0.40946460798075
PFM3T7T01,0.99,TPR_cort,Aud,70,70,0.420894325245639
PFM3T7T01,0.99,TPR_cort,AMN,10,70,0.897106690777577
PFM3T7T01,0.99,TPR_cort,AMN,15,70,0.863110307414105
PFM3T7T01,0.99,TPR_cort,AMN,20,70,0.857866184448463
PFM3T7T01,0.99,TPR_cort,AMN,25,70,0.875587703435805
PFM3T7T01,0.99,TPR_cort,AMN,30,70,0.888969258589512
PFM3T7T01,0.99,TPR_cort,AMN,35,70,0.905424954792043
PFM3T7T01,0.99,TPR_cort,AMN,40,70,0.90126582278481
PFM3T7T01,0.99,TPR_cort,AMN,45,70,0.916636528028933
PFM3T7T01,0.99,TPR_cort,AMN,5,70,0.76871609403255
PFM3T7T01,0.99,TPR_cort,AMN,50,70,0.914285714285714
PFM3T7T01,0.99,TPR_cort,AMN,55,70,0.923146473779385
PFM3T7T01,0.99,TPR_cort,AMN,60,70,0.915189873417722
PFM3T7T01,0.99,TPR_cort,AMN,65,70,0.895298372513562
PFM3T7T01,0.99,TPR_cort,AMN,70,70,0.876491862567812
PFM3T7T01,0.99,TPR_cort,DAN,10,70,0.311105062602069
PFM3T7T01,0.99,TPR_cort,DAN,15,70,0.422019597169298
PFM3T7T01,0.99,TPR_cort,DAN,20,70,0.38663581927055
PFM3T7T01,0.99,TPR_cort,DAN,25,70,0.383505715841045
PFM3T7T01,0.99,TPR_cort,DAN,30,70,0.384594447468699
PFM3T7T01,0.99,TPR_cort,DAN,35,70,0.416575939031029
PFM3T7T01,0.99,TPR_cort,DAN,40,70,0.454273271638541
PFM3T7T01,0.99,TPR_cort,DAN,45,70,0.447740881872618
PFM3T7T01,0.99,TPR_cort,DAN,5,70,0.12915078933043
PFM3T7T01,0.99,TPR_cort,DAN,50,70,0.448965704953729
PFM3T7T01,0.99,TPR_cort,DAN,55,70,0.473326075122482
PFM3T7T01,0.99,TPR_cort,DAN,60,70,0.487615677735438
PFM3T7T01,0.99,TPR_cort,DAN,65,70,0.46883505715841
PFM3T7T01,0.99,TPR_cort,DAN,70,70,0.457267283614589
PFM3T7T01,0.99,TPR_cort,DMN,10,70,0.555103506042838
PFM3T7T01,0.99,TPR_cort,DMN,15,70,0.599736747636712
PFM3T7T01,0.99,TPR_cort,DMN,20,70,0.616130190259663
PFM3T7T01,0.99,TPR_cort,DMN,25,70,0.644489649395716
PFM3T7T01,0.99,TPR_cort,DMN,30,70,0.662677994495632
PFM3T7T01,0.99,TPR_cort,DMN,35,70,0.667344740935742
PFM3T7T01,0.99,TPR_cort,DMN,40,70,0.664353236807467
PFM3T7T01,0.99,TPR_cort,DMN,45,70,0.668541342587053
PFM3T7T01,0.99,TPR_cort,DMN,5,70,0.317697738422879
PFM3T7T01,0.99,TPR_cort,DMN,50,70,0.667703721431136
PFM3T7T01,0.99,TPR_cort,DMN,55,70,0.69618284073232
PFM3T7T01,0.99,TPR_cort,DMN,60,70,0.696781141557975
PFM3T7T01,0.99,TPR_cort,DMN,65,70,0.701926528658609
PFM3T7T01,0.99,TPR_cort,DMN,70,70,0.680627019265287
PFM3T7T01,0.99,TPR_cort,FP,10,70,0.601785472744488
PFM3T7T01,0.99,TPR_cort,FP,15,70,0.595563370756121
PFM3T7T01,0.99,TPR_cort,FP,20,70,0.674286487217638
PFM3T7T01,0.99,TPR_cort,FP,25,70,0.71486541322873
PFM3T7T01,0.99,TPR_cort,FP,30,70,0.768700121736778
PFM3T7T01,0.99,TPR_cort,FP,35,70,0.771675909644258
PFM3T7T01,0.99,TPR_cort,FP,40,70,0.767482753956445
PFM3T7T01,0.99,TPR_cort,FP,45,70,0.771270120384147
PFM3T7T01,0.99,TPR_cort,FP,5,70,0.597998106316786
PFM3T7T01,0.99,TPR_cort,FP,50,70,0.7918301095631
PFM3T7T01,0.99,TPR_cort,FP,55,70,0.775869065332071
PFM3T7T01,0.99,TPR_cort,FP,60,70,0.774245908291627
PFM3T7T01,0.99,TPR_cort,FP,65,70,0.78141485188692
PFM3T7T01,0.99,TPR_cort,FP,70,70,0.804544839713242
PFM3T7T01,0.99,TPR_cort,MTL,10,70,0.0680500457735734
PFM3T7T01,0.99,TPR_cort,MTL,15,70,0.120231919438511
PFM3T7T01,0.99,TPR_cort,MTL,20,70,0.185535550808666
PFM3T7T01,0.99,TPR_cort,MTL,25,70,0.257552639609399
PFM3T7T01,0.99,TPR_cort,MTL,30,70,0.280134269148612
PFM3T7T01,0.99,TPR_cort,MTL,35,70,0.276472383277388
PFM3T7T01,0.99,TPR_cort,MTL,40,70,0.283185840707965
PFM3T7T01,0.99,TPR_cort,MTL,45,70,0.329569728410131
PFM3T7T01,0.99,TPR_cort,MTL,5,70,0.0170888007323772
PFM3T7T01,0.99,TPR_cort,MTL,50,70,0.365883429966433
PFM3T7T01,0.99,TPR_cort,MTL,55,70,0.390906316753128
PFM3T7T01,0.99,TPR_cort,MTL,60,70,0.443393347574001
PFM3T7T01,0.99,TPR_cort,MTL,65,70,0.435459261519683
PFM3T7T01,0.99,TPR_cort,MTL,70,70,0.469331705828502
PFM3T7T01,0.99,TPR_cort,PMN,10,70,0.370967741935484
PFM3T7T01,0.99,TPR_cort,PMN,15,70,0.369354838709677
PFM3T7T01,0.99,TPR_cort,PMN,20,70,0.45752688172043
PFM3T7T01,0.99,TPR_cort,PMN,25,70,0.491935483870968
PFM3T7T01,0.99,TPR_cort,PMN,30,70,0.451612903225806
PFM3T7T01,0.99,TPR_cort,PMN,35,70,0.440860215053763
PFM3T7T01,0.99,TPR_cort,PMN,40,70,0.540860215053763
PFM3T7T01,0.99,TPR_cort,PMN,45,70,0.560752688172043
PFM3T7T01,0.99,TPR_cort,PMN,5,70,0.418817204301075
PFM3T7T01,0.99,TPR_cort,PMN,50,70,0.552150537634409
PFM3T7T01,0.99,TPR_cort,PMN,55,70,0.582795698924731
PFM3T7T01,0.99,TPR_cort,PMN,60,70,0.610215053763441
PFM3T7T01,0.99,TPR_cort,PMN,65,70,0.661290322580645
PFM3T7T01,0.99,TPR_cort,PMN,70,70,0.709139784946237
PFM3T7T01,0.99,TPR_cort,PON,10,70,0.173348390739695
PFM3T7T01,0.99,TPR_cort,PON,15,70,0.476002258610954
PFM3T7T01,0.99,TPR_cort,PON,20,70,0.508187464709204
PFM3T7T01,0.99,TPR_cort,PON,25,70,0.561829474872953
PFM3T7T01,0.99,TPR_cort,PON,30,70,0.5742518351214
PFM3T7T01,0.99,TPR_cort,PON,35,70,0.59175607001694
PFM3T7T01,0.99,TPR_cort,PON,40,70,0.620553359683794
PFM3T7T01,0.99,TPR_cort,PON,45,70,0.636363636363636
PFM3T7T01,0.99,TPR_cort,PON,5,70,0.118012422360248
PFM3T7T01,0.99,TPR_cort,PON,50,70,0.630152456239413
PFM3T7T01,0.99,TPR_cort,PON,55,70,0.624505928853755
PFM3T7T01,0.99,TPR_cort,PON,60,70,0.651609260304913
PFM3T7T01,0.99,TPR_cort,PON,65,70,0.632411067193676
PFM3T7T01,0.99,TPR_cort,PON,70,70,0.629023150762281
PFM3T7T01,0.99,TPR_cort,SCAN,10,70,0.166666666666667
PFM3T7T01,0.99,TPR_cort,SCAN,15,70,0.393939393939394
PFM3T7T01,0.99,TPR_cort,SCAN,20,70,0.520021645021645
PFM3T7T01,0.99,TPR_cort,SCAN,25,70,0.555735930735931
PFM3T7T01,0.99,TPR_cort,SCAN,30,70,0.550324675324675
PFM3T7T01,0.99,TPR_cort,SCAN,35,70,0.521103896103896
PFM3T7T01,0.99,TPR_cort,SCAN,40,70,0.517857142857143
PFM3T7T01,0.99,TPR_cort,SCAN,45,70,0.514069264069264
PFM3T7T01,0.99,TPR_cort,SCAN,5,70,0.172619047619048
PFM3T7T01,0.99,TPR_cort,SCAN,50,70,0.510822510822511
PFM3T7T01,0.99,TPR_cort,SCAN,55,70,0.523268398268398
PFM3T7T01,0.99,TPR_cort,SCAN,60,70,0.563311688311688
PFM3T7T01,0.99,TPR_cort,SCAN,65,70,0.626082251082251
PFM3T7T01,0.99,TPR_cort,SCAN,70,70,0.647727272727273
PFM3T7T01,0.99,TPR_cort,SMd,10,70,0.100666666666667
PFM3T7T01,0.99,TPR_cort,SMd,15,70,0.223
PFM3T7T01,0.99,TPR_cort,SMd,20,70,0.306666666666667
PFM3T7T01,0.99,TPR_cort,SMd,25,70,0.350666666666667
PFM3T7T01,0.99,TPR_cort,SMd,30,70,0.367666666666667
PFM3T7T01,0.99,TPR_cort,SMd,35,70,0.390333333333333
PFM3T7T01,0.99,TPR_cort,SMd,40,70,0.395333333333333
PFM3T7T01,0.99,TPR_cort,SMd,45,70,0.398
PFM3T7T01,0.99,TPR_cort,SMd,5,70,0.042
PFM3T7T01,0.99,TPR_cort,SMd,50,70,0.405
PFM3T7T01,0.99,TPR_cort,SMd,55,70,0.437
PFM3T7T01,0.99,TPR_cort,SMd,60,70,0.454333333333333
PFM3T7T01,0.99,TPR_cort,SMd,65,70,0.454666666666667
PFM3T7T01,0.99,TPR_cort,SMd,70,70,0.465333333333333
PFM3T7T01,0.99,TPR_cort,SMl,10,70,0.363957597173145
PFM3T7T01,0.99,TPR_cort,SMl,15,70,0.361749116607774
PFM3T7T01,0.99,TPR_cort,SMl,20,70,0.406360424028269
PFM3T7T01,0.99,TPR_cort,SMl,25,70,0.384717314487633
PFM3T7T01,0.99,TPR_cort,SMl,30,70,0.393109540636042
PFM3T7T01,0.99,TPR_cort,SMl,35,70,0.377208480565371
PFM3T7T01,0.99,TPR_cort,SMl,40,70,0.390017667844523
PFM3T7T01,0.99,TPR_cort,SMl,45,70,0.396643109540636
PFM3T7T01,0.99,TPR_cort,SMl,5,70,0.277385159010601
PFM3T7T01,0.99,TPR_cort,SMl,50,70,0.388250883392226
PFM3T7T01,0.99,TPR_cort,SMl,55,70,0.391342756183746
PFM3T7T01,0.99,TPR_cort,SMl,60,70,0.401060070671378
PFM3T7T01,0.99,TPR_cort,SMl,65,70,0.426236749116608
PFM3T7T01,0.99,TPR_cort,SMl,70,70,0.46643109540636
PFM3T7T01,0.99,TPR_cort,Sal,10,70,0.266789895255699
PFM3T7T01,0.99,TPR_cort,Sal,15,70,0.363524337646334
PFM3T7T01,0.99,TPR_cort,Sal,20,70,0.447935921133703
PFM3T7T01,0.99,TPR_cort,Sal,25,70,0.345040049291436
PFM3T7T01,0.99,TPR_cort,Sal,30,70,0.3758471965496
PFM3T7T01,0.99,TPR_cort,Sal,35,70,0.363524337646334
PFM3T7T01,0.99,TPR_cort,Sal,40,70,0.390018484288355
PFM3T7T01,0.99,TPR_cort,Sal,45,70,0.406654343807763
PFM3T7T01,0.99,TPR_cort,Sal,5,70,0.273567467652495
PFM3T7T01,0.99,TPR_cort,Sal,50,70,0.434380776340111
PFM3T7T01,0.99,TPR_cort,Sal,55,70,0.508317929759704
PFM3T7T01,0.99,TPR_cort,Sal,60,70,0.542205791743685
PFM3T7T01,0.99,TPR_cort,Sal,65,70,0.572396796056685
PFM3T7T01,0.99,TPR_cort,Sal,70,70,0.576093653727665
PFM3T7T01,0.99,TPR_cort,Tpole,10,70,0.152173913043478
PFM3T7T01,0.99,TPR_cort,Tpole,15,70,0.253623188405797
PFM3T7T01,0.99,TPR_cort,Tpole,20,70,0.315217391304348
PFM3T7T01,0.99,TPR_cort,Tpole,25,70,0.300724637681159
PFM3T7T01,0.99,TPR_cort,Tpole,30,70,0.297101449275362
PFM3T7T01,0.99,TPR_cort,Tpole,35,70,0.342391304347826
PFM3T7T01,0.99,TPR_cort,Tpole,40,70,0.356884057971014
PFM3T7T01,0.99,TPR_cort,Tpole,45,70,0.324275362318841
PFM3T7T01,0.99,TPR_cort,Tpole,5,70,0.0253623188405797
PFM3T7T01,0.99,TPR_cort,Tpole,50,70,0.291666666666667
PFM3T7T01,0.99,TPR_cort,Tpole,55,70,0.286231884057971
PFM3T7T01,0.99,TPR_cort,Tpole,60,70,0.297101449275362
PFM3T7T01,0.99,TPR_cort,Tpole,65,70,0.257246376811594
PFM3T7T01,0.99,TPR_cort,Tpole,70,70,0.277173913043478
PFM3T7T01,0.99,TPR_cort,VAN,10,70,0.146688338073954
PFM3T7T01,0.99,TPR_cort,VAN,15,70,0.228362454286875
PFM3T7T01,0.99,TPR_cort,VAN,20,70,0.225518082080455
PFM3T7T01,0.99,TPR_cort,VAN,25,70,0.350670459162942
PFM3T7T01,0.99,TPR_cort,VAN,30,70,0.362454286875254
PFM3T7T01,0.99,TPR_cort,VAN,35,70,0.337261275904104
PFM3T7T01,0.99,TPR_cort,VAN,40,70,0.359609914668834
PFM3T7T01,0.99,TPR_cort,VAN,45,70,0.360422592442097
PFM3T7T01,0.99,TPR_cort,VAN,5,70,0.187322226737099
PFM3T7T01,0.99,TPR_cort,VAN,50,70,0.343762698090207
PFM3T7T01,0.99,TPR_cort,VAN,55,70,0.390085331166193
PFM3T7T01,0.99,TPR_cort,VAN,60,70,0.360828931328728
PFM3T7T01,0.99,TPR_cort,VAN,65,70,0.419748069890289
PFM3T7T01,0.99,TPR_cort,VAN,70,70,0.42015440877692
PFM3T7T01,0.99,TPR_cort,Vis,10,70,0.782663492508052
PFM3T7T01,0.99,TPR_cort,Vis,15,70,0.818792886150399
PFM3T7T01,0.99,TPR_cort,Vis,20,70,0.831676235821314
PFM3T7T01,0.99,TPR_cort,Vis,25,70,0.856462680296877
PFM3T7T01,0.99,TPR_cort,Vis,30,70,0.87060635765299
PFM3T7T01,0.99,TPR_cort,Vis,35,70,0.873967231480185
PFM3T7T01,0.99,TPR_cort,Vis,40,70,0.87018624842459
PFM3T7T01,0.99,TPR_cort,Vis,45,70,0.857723007982075
PFM3T7T01,0.99,TPR_cort,Vis,5,70,0.709424450357093
PFM3T7T01,0.99,TPR_cort,Vis,50,70,0.873547122251785
PFM3T7T01,0.99,TPR_cort,Vis,55,70,0.869065957148859
PFM3T7T01,0.99,TPR_cort,Vis,60,70,0.872146758157121
PFM3T7T01,0.99,TPR_cort,Vis,65,70,0.87970872426831
PFM3T7T01,0.99,TPR_cort,Vis,70,70,0.890631564206694
PFM3T7T01,0.99,TP_cort,Aud,10,70,766.0
PFM3T7T01,0.99,TP_cort,Aud,15,70,1185.0
PFM3T7T01,0.99,TP_cort,Aud,20,70,1342.0
PFM3T7T01,0.99,TP_cort,Aud,25,70,1208.0
PFM3T7T01,0.99,TP_cort,Aud,30,70,1409.0
PFM3T7T01,0.99,TP_cort,Aud,35,70,1574.0
PFM3T7T01,0.99,TP_cort,Aud,40,70,1861.0
PFM3T7T01,0.99,TP_cort,Aud,45,70,1941.0
PFM3T7T01,0.99,TP_cort,Aud,5,70,146.0
PFM3T7T01,0.99,TP_cort,Aud,50,70,2111.0
PFM3T7T01,0.99,TP_cort,Aud,55,70,1970.0
PFM3T7T01,0.99,TP_cort,Aud,60,70,1987.0
PFM3T7T01,0.99,TP_cort,Aud,65,70,2042.0
PFM3T7T01,0.99,TP_cort,Aud,70,70,2099.0
PFM3T7T01,0.99,TP_cort,AMN,10,70,4961.0
PFM3T7T01,0.99,TP_cort,AMN,15,70,4773.0
PFM3T7T01,0.99,TP_cort,AMN,20,70,4744.0
PFM3T7T01,0.99,TP_cort,AMN,25,70,4842.0
PFM3T7T01,0.99,TP_cort,AMN,30,70,4916.0
PFM3T7T01,0.99,TP_cort,AMN,35,70,5007.0
PFM3T7T01,0.99,TP_cort,AMN,40,70,4984.0
PFM3T7T01,0.99,TP_cort,AMN,45,70,5069.0
PFM3T7T01,0.99,TP_cort,AMN,5,70,4251.0
PFM3T7T01,0.99,TP_cort,AMN,50,70,5056.0
PFM3T7T01,0.99,TP_cort,AMN,55,70,5105.0
